data_referencia,torre,apartamento,consumo_m3,valor_conta
2022-06,B,81,22.78,120.85
2022-07,B,81,22.65,119.87
2022-08,B,81,20.9,106.75
2022-09,B,81,22.85,121.38
2022-10,B,81,17.29,86.45
2022-11,B,81,22.63,119.72
2022-12,B,81,16.25,81.25
2023-01,B,81,15.55,77.75
2023-02,B,81,20.0,100.0
2023-03,B,81,19.41,97.05
2023-04,B,81,24.19,131.43
2023-05,B,81,17.52,87.6
2023-06,B,81,21.01,107.58
2023-07,B,81,22.19,116.43
2023-08,B,81,15.85,79.25
2023-09,B,81,20.86,106.45
2023-10,B,81,19.75,98.75
2023-11,B,81,25.76,143.2
2023-12,B,81,24.04,130.3
2024-01,B,81,20.41,103.08
2024-02,B,81,22.44,118.3
2024-03,B,81,24.01,130.08
2024-04,B,81,19.12,95.6
2024-05,B,81,16.98,84.9
2024-06,B,81,22.4,118.0
2024-07,B,81,22.63,119.72
2024-08,B,81,20.47,103.52
2024-09,B,81,24.26,131.95
2024-10,B,81,24.19,131.43
2024-11,B,81,23.33,124.97
2024-12,B,81,22.24,116.8
2022-01,B,82,10.26,51.3
2022-02,B,82,13.62,68.1
2022-03,B,82,11.99,59.95
2022-04,B,82,10.88,54.4
2022-05,B,82,14.7,73.5
2022-06,B,82,10.74,53.7
2022-07,B,82,12.1,60.5
2022-08,B,82,11.11,55.55
2022-09,B,82,9.76,49.16
2022-10,B,82,13.2,66.0
2022-11,B,82,12.07,60.35
2022-12,B,82,10.32,51.6
2023-01,B,82,11.68,58.4
2023-02,B,82,14.26,71.3
2023-03,B,82,14.84,74.2
2023-04,B,82,9.25,47.38
2023-05,B,82,14.83,74.15
2023-06,B,82,11.56,57.8
2023-07,B,82,12.56,62.8
2023-08,B,82,12.25,61.25
2023-09,B,82,10.41,52.05
2023-10,B,82,12.05,60.25
2023-11,B,82,10.23,51.15
2023-12,B,82,9.73,49.05
2024-01,B,82,12.83,64.15
2024-02,B,82,13.23,66.15
2024-03,B,82,12.43,62.15
2024-04,B,82,14.48,72.4
2024-05,B,82,9.43,48.0
2024-06,B,82,12.21,61.05
2024-07,B,82,18.52,92.6
2024-08,B,82,11.84,59.2
2024-09,B,82,12.99,64.95
2024-10,B,82,12.68,63.4
2024-11,B,82,14.69,73.45
2024-12,B,82,11.19,55.95
2022-01,B,83,12.09,60.45
2022-02,B,83,12.61,63.05
2022-03,B,83,9.34,47.69
2022-04,B,83,10.16,50.8
2022-05,B,83,11.67,58.35
2022-06,B,83,13.33,66.65
2022-07,B,83,13.25,66.25
2022-08,B,83,14.14,70.7
2022-09,B,83,9.59,48.56
2022-10,B,83,15.68,78.4
2022-11,B,83,11.36,56.8
2022-12,B,83,9.79,49.27
2023-01,B,83,10.99,54.95
2023-02,B,83,13.23,66.15
2023-03,B,83,14.11,70.55
2023-04,B,83,11.86,59.3
2023-05,B,83,13.4,67.0
2023-06,B,83,13.73,68.65
2023-07,B,83,15.91,79.55
2023-08,B,83,13.73,68.65
2023-09,B,83,13.8,69.0
2023-10,B,83,12.25,61.25
2023-11,B,83,9.57,48.5
2023-12,B,83,11.77,58.85
2024-01,B,83,12.11,60.55
2024-02,B,83,13.02,65.1
2024-03,B,83,11.39,56.95
2024-04,B,83,12.39,61.95
2024-05,B,83,13.8,69.0
2024-06,B,83,11.82,59.1
2024-07,B,83,12.52,62.6
2024-08,B,83,10.7,53.5
2024-09,B,83,9.76,49.16
2024-10,B,83,10.83,54.15
2024-11,B,83,15.06,75.3
2024-12,B,83,14.53,72.65
2022-01,B,84,6.97,39.39
2022-02,B,84,5.44,34.04
2022-03,B,84,6.54,37.89
2022-04,B,84,7.58,41.53
2022-05,B,84,4.88,32.08
2022-06,B,84,8.47,44.65
2022-07,B,84,5.62,34.67
2022-08,B,84,7.29,40.52
2022-09,B,84,5.29,33.52
2022-10,B,84,4.18,29.63
2022-11,B,84,4.69,31.42
2022-12,B,84,8.04,43.14
2023-01,B,84,6.76,38.66
2023-02,B,84,4.91,32.19
2023-03,B,84,8.69,45.41
2023-04,B,84,8.15,43.53
2023-05,B,84,6.92,39.22
2023-06,B,84,6.07,36.25
2023-07,B,84,8.49,44.72
2023-08,B,84,8.81,45.84
2023-09,B,84,4.61,31.14
2023-10,B,84,6.65,38.28
2023-11,B,84,5.58,34.53
2023-12,B,84,7.68,41.88
2024-01,B,84,8.45,44.57
2024-02,B,84,5.43,34.0
2024-03,B,84,6.68,38.38
2024-04,B,84,6.02,36.07
2024-05,B,84,9.22,47.27
2024-06,B,84,8.61,45.13
2024-07,B,84,4.64,31.24
2024-08,B,84,7.06,39.71
2024-09,B,84,7.17,40.09
2024-10,B,84,5.36,33.76
2024-11,B,84,5.85,35.47
2024-12,B,84,5.39,33.86
2022-01,B,85,9.56,48.46
2022-02,B,85,15.17,75.85
2022-03,B,85,12.74,63.7
2022-04,B,85,10.91,54.55
2022-05,B,85,11.11,55.55
2022-06,B,85,10.23,51.15
2022-07,B,85,12.5,62.5
2022-08,B,85,9.32,47.62
2022-09,B,85,12.06,60.3
2022-10,B,85,11.03,55.15
2022-11,B,85,13.4,67.0
2022-12,B,85,9.68,48.88
2023-01,B,85,10.08,50.4
2023-02,B,85,11.24,56.2
2023-03,B,85,12.99,64.95
2023-04,B,85,14.63,73.15
2023-05,B,85,12.57,62.85
2023-06,B,85,9.47,48.15
2023-07,B,85,10.44,52.2
2023-08,B,85,10.83,54.15
2023-09,B,85,12.39,61.95
2023-10,B,85,11.38,56.9
2023-11,B,85,10.31,51.55
2023-12,B,85,13.04,65.2
2024-01,B,85,11.56,57.8
2024-02,B,85,13.4,67.0
2024-03,B,85,11.39,56.95
2024-04,B,85,13.27,66.35
2024-05,B,85,14.7,73.5
2024-06,B,85,13.08,65.4
2024-07,B,85,16.15,80.75
2024-08,B,85,9.76,49.16
2024-09,B,85,10.19,50.95
2024-10,B,85,9.74,49.09
2024-11,B,85,13.69,68.45
2024-12,B,85,10.68,53.4
2022-01,B,86,13.21,66.05
2022-02,B,86,14.64,73.2
2022-03,B,86,15.07,75.35
2022-04,B,86,13.46,67.3
2022-05,B,86,13.04,65.2
2022-06,B,86,12.1,60.5
2022-07,B,86,12.7,63.5
2022-08,B,86,8.89,46.12
2022-09,B,86,13.2,66.0
2022-10,B,86,12.03,60.15
2022-11,B,86,13.04,65.2
2022-12,B,86,11.97,59.85
2023-01,B,86,10.35,51.75
2023-02,B,86,12.94,64.7
2023-03,B,86,12.49,62.45
2023-04,B,86,11.08,55.4
2023-05,B,86,10.53,52.65
2023-06,B,86,11.87,59.35
2023-07,B,86,15.07,75.35
2023-08,B,86,14.94,74.7
2023-09,B,86,13.92,69.6
2023-10,B,86,13.45,67.25
2023-11,B,86,10.74,53.7
2023-12,B,86,10.63,53.15
2024-01,B,86,9.96,49.86
2024-02,B,86,10.39,51.95
2024-03,B,86,11.14,55.7
2024-04,B,86,13.44,67.2
2024-05,B,86,10.97,54.85
2024-06,B,86,10.84,54.2
2024-07,B,86,12.91,64.55
2024-08,B,86,14.18,70.9
2024-09,B,86,14.46,72.3
2024-10,B,86,14.08,70.4
2024-11,B,86,12.21,61.05
2024-12,B,86,10.88,54.4
2022-01,B,87,10.0,50.0
2022-02,B,87,11.78,58.9
2022-03,B,87,11.7,58.5
2022-04,B,87,11.02,55.1
2022-05,B,87,12.57,62.85
2022-06,B,87,13.77,68.85
2022-07,B,87,16.28,81.4
2022-08,B,87,9.59,48.56
2022-09,B,87,12.08,60.4
2022-10,B,87,12.7,63.5
2022-11,B,87,8.6,45.1
2022-12,B,87,12.73,63.65
2023-01,B,87,12.87,64.35
2023-02,B,87,11.79,58.95
2023-03,B,87,13.27,66.35
2023-04,B,87,13.36,66.8
2023-05,B,87,9.94,49.79
2023-06,B,87,10.44,52.2
2023-07,B,87,14.32,71.6
2023-08,B,87,11.89,59.45
2023-09,B,87,12.72,63.6
2023-10,B,87,11.9,59.5
2023-11,B,87,11.06,55.3
2023-12,B,87,12.05,60.25
2024-01,B,87,11.45,57.25
2024-02,B,87,12.03,60.15
2024-03,B,87,11.83,59.15
2024-04,B,87,13.72,68.6
2024-05,B,87,9.8,49.3
2024-06,B,87,8.85,45.97
2024-07,B,87,12.79,63.95
2024-08,B,87,15.13,75.65
2024-09,B,87,11.92,59.6
2024-10,B,87,12.32,61.6
2024-11,B,87,13.37,66.85
2024-12,B,87,13.71,68.55
2022-01,B,88,11.28,56.4
2022-02,B,88,13.74,68.7
2022-03,B,88,10.36,51.8
2022-04,B,88,10.33,51.65
2022-05,B,88,10.03,50.15
2022-06,B,88,11.33,56.65
2022-07,B,88,11.79,58.95
2022-08,B,88,14.23,71.15
2022-09,B,88,10.97,54.85
2022-10,B,88,14.54,72.7
2022-11,B,88,12.05,60.25
2022-12,B,88,13.5,67.5
2023-01,B,88,10.73,53.65
2023-02,B,88,12.35,61.75
2023-03,B,88,14.37,71.85
2023-04,B,88,13.02,65.1
2023-05,B,88,11.6,58.0
2023-06,B,88,13.54,67.7
2023-07,B,88,18.0,90.0
2023-08,B,88,15.13,75.65
2023-09,B,88,14.83,74.15
2023-10,B,88,13.67,68.35
2023-11,B,88,11.13,55.65
2023-12,B,88,12.55,62.75
2024-01,B,88,13.36,66.8
2024-02,B,88,9.79,49.27
2024-03,B,88,10.73,53.65
2024-04,B,88,14.2,71.0
2024-05,B,88,14.15,70.75
2024-06,B,88,13.51,67.55
2024-07,B,88,13.59,67.95
2024-08,B,88,11.67,58.35
2024-09,B,88,11.45,57.25
2024-10,B,88,11.61,58.05
2024-11,B,88,14.46,72.3
2024-12,B,88,14.72,73.6
2022-01,B,89,11.13,55.65
2022-02,B,89,11.79,58.95
2022-03,B,89,13.54,67.7
2022-04,B,89,13.67,68.35
2022-05,B,89,12.34,61.7
2022-06,B,89,9.32,47.62
2022-07,B,89,12.85,64.25
2022-08,B,89,10.01,50.05
2022-09,B,89,14.03,70.15
2022-10,B,89,11.45,57.25
2022-11,B,89,11.88,59.4
2022-12,B,89,12.82,64.1
2023-01,B,89,11.66,58.3
2023-02,B,89,10.65,53.25
2023-03,B,89,10.68,53.4
2023-04,B,89,12.46,62.3
2023-05,B,89,14.3,71.5
2023-06,B,89,10.47,52.35
2023-07,B,89,16.94,84.7
2023-08,B,89,11.44,57.2
2023-09,B,89,10.77,53.85
2023-10,B,89,10.18,50.9
2023-11,B,89,14.65,73.25
2023-12,B,89,12.4,62.0
2024-01,B,89,14.24,71.2
2024-02,B,89,11.0,55.0
2024-03,B,89,9.96,49.86
2024-04,B,89,11.15,55.75
2024-05,B,89,12.14,60.7
2024-06,B,89,10.6,53.0
2024-07,B,89,11.47,57.35
2024-08,B,89,13.3,66.5
2024-09,B,89,13.98,69.9
2024-10,B,89,10.19,50.95
2024-11,B,89,10.08,50.4
2024-12,B,89,13.83,69.15
2022-01,B,90,5.49,34.22
2022-02,B,90,8.62,45.17
2022-03,B,90,7.81,42.33
2022-04,B,90,5.14,32.99
2022-05,B,90,5.96,35.86
2022-06,B,90,5.94,35.79
2022-07,B,90,8.72,45.52
2022-08,B,90,5.29,33.52
2022-09,B,90,4.11,29.39
2022-10,B,90,4.11,29.39
2022-11,B,90,7.18,40.13
2022-12,B,90,7.62,41.67
2023-01,B,90,8.32,44.12
2023-02,B,90,4.34,30.19
2023-03,B,90,6.79,38.77
2023-04,B,90,6.39,37.36
2023-05,B,90,7.88,42.58
2023-06,B,90,6.59,38.06
2023-07,B,90,8.33,44.16
2023-08,B,90,3.95,28.83
2023-09,B,90,5.22,33.27
2023-10,B,90,8.09,43.31
2023-11,B,90,9.19,47.16
2023-12,B,90,4.17,29.59
2024-01,B,90,5.26,33.41
2024-02,B,90,4.68,31.38
2024-03,B,90,7.75,42.12
2024-04,B,90,3.95,28.83
2024-05,B,90,5.74,35.09
2024-06,B,90,5.02,32.57
2024-07,B,90,5.1,32.85
2024-08,B,90,5.08,32.78
2024-09,B,90,6.05,36.17
2024-10,B,90,7.73,42.05
2024-11,B,90,4.91,32.19
2024-12,B,90,8.54,44.89
2022-01,B,91,12.94,64.7
2022-02,B,91,11.72,58.6
2022-03,B,91,9.85,49.48
2022-04,B,91,9.96,49.86
2022-05,B,91,9.15,47.02
2022-06,B,91,9.01,46.53
2022-07,B,91,13.1,65.5
2022-08,B,91,9.24,47.34
2022-09,B,91,12.5,62.5
2022-10,B,91,10.78,53.9
2022-11,B,91,13.35,66.75
2022-12,B,91,13.59,67.95
2023-01,B,91,11.18,55.9
2023-02,B,91,13.91,69.55
2023-03,B,91,10.11,50.55
2023-04,B,91,10.2,51.0
2023-05,B,91,10.13,50.65
2023-06,B,91,10.96,54.8
2023-07,B,91,14.15,70.75
2023-08,B,91,15.34,76.7
2023-09,B,91,12.92,64.6
2023-10,B,91,10.57,52.85
2023-11,B,91,14.61,73.05
2023-12,B,91,9.32,47.62
2024-01,B,91,14.72,73.6
2024-02,B,91,11.49,57.45
2024-03,B,91,10.94,54.7
2024-04,B,91,11.08,55.4
2024-05,B,91,13.52,67.6
2024-06,B,91,12.87,64.35
2024-07,B,91,18.48,92.4
2024-08,B,91,13.46,67.3
2024-09,B,91,10.67,53.35
2024-10,B,91,13.29,66.45
2024-11,B,91,12.32,61.6
2024-12,B,91,13.79,68.95
2022-01,B,92,24.86,136.45
2022-02,B,92,15.04,75.2
2022-03,B,92,17.0,85.0
2022-04,B,92,24.95,137.12
2022-05,B,92,17.86,89.3
2022-06,B,92,23.17,123.78
2022-07,B,92,23.73,127.97
2022-08,B,92,17.77,88.85
2022-09,B,92,21.87,114.03
2022-10,B,92,19.45,97.25
2022-11,B,92,22.06,115.45
2022-12,B,92,21.93,114.47
2023-01,B,92,19.45,97.25
2023-02,B,92,17.42,87.1
2023-03,B,92,19.38,96.9
2023-04,B,92,21.2,109.0
2023-05,B,92,23.24,124.3
2023-06,B,92,22.37,117.78
2023-07,B,92,27.55,156.62
2023-08,B,92,22.69,120.18
2023-09,B,92,24.42,133.15
2023-10,B,92,20.79,105.92
2023-11,B,92,21.93,114.47
2023-12,B,92,20.67,105.03
2024-01,B,92,17.76,88.8
2024-02,B,92,20.14,101.05
2024-03,B,92,17.69,88.45
2024-04,B,92,19.67,98.35
2024-05,B,92,21.36,110.2
2024-06,B,92,24.24,131.8
2024-07,B,92,26.55,149.12
2024-08,B,92,15.86,79.3
2024-09,B,92,18.56,92.8
2024-10,B,92,20.48,103.6
2024-11,B,92,19.67,98.35
2024-12,B,92,18.11,90.55
2022-01,B,93,17.2,86.0
2022-02,B,93,24.17,131.28
2022-03,B,93,18.73,93.65
2022-04,B,93,25.67,142.53
2022-05,B,93,18.99,94.95
2022-06,B,93,24.53,133.98
2022-07,B,93,29.94,174.55
2022-08,B,93,17.09,85.45
2022-09,B,93,17.46,87.3
2022-10,B,93,21.0,107.5
2022-11,B,93,17.17,85.85
2022-12,B,93,21.39,110.43
2023-01,B,93,18.03,90.15
2023-02,B,93,21.14,108.55
2023-03,B,93,22.53,118.98
2023-04,B,93,24.78,135.85
2023-05,B,93,17.41,87.05
2023-06,B,93,16.1,80.5
2023-07,B,93,24.41,133.07
2023-08,B,93,17.63,88.15
2023-09,B,93,21.95,114.62
2023-10,B,93,24.18,131.35
2023-11,B,93,22.89,121.68
2023-12,B,93,21.96,114.7
2024-01,B,93,18.25,91.25
2024-02,B,93,21.08,108.1
2024-03,B,93,19.26,96.3
2024-04,B,93,23.14,123.55
2024-05,B,93,18.55,92.75
2024-06,B,93,22.86,121.45
2024-07,B,93,27.53,156.48
2024-08,B,93,15.37,76.85
2024-09,B,93,19.93,99.65
2024-10,B,93,22.65,119.87
2024-11,B,93,21.04,107.8
2024-12,B,93,19.45,97.25
2022-01,B,94,6.75,38.62
2022-02,B,94,6.73,38.55
2022-03,B,94,6.73,38.55
2022-04,B,94,6.6,38.1
2022-05,B,94,7.77,42.2
2022-06,B,94,6.69,38.42
2022-07,B,94,6.73,38.55
2022-08,B,94,8.55,44.93
2022-09,B,94,5.01,32.53
2022-10,B,94,7.58,41.53
2022-11,B,94,7.74,42.09
2022-12,B,94,5.12,32.92
2023-01,B,94,8.92,46.22
2023-02,B,94,7.52,41.32
2023-03,B,94,6.31,37.08
2023-04,B,94,8.37,44.3
2023-05,B,94,6.53,37.86
2023-06,B,94,6.76,38.66
2023-07,B,94,8.75,45.62
2023-08,B,94,4.27,29.95
2023-09,B,94,4.98,32.43
2023-10,B,94,3.94,28.79
2023-11,B,94,3.87,28.55
2023-12,B,94,5.61,34.64
2024-01,B,94,8.75,45.62
2024-02,B,94,7.28,40.48
2024-03,B,94,5.05,32.67
2024-04,B,94,7.49,41.22
2024-05,B,94,8.27,43.95
2024-06,B,94,6.9,39.15
2024-07,B,94,4.17,29.59
2024-08,B,94,7.83,42.41
2024-09,B,94,8.46,44.61
2024-10,B,94,7.26,40.41
2024-11,B,94,8.24,43.84
2024-12,B,94,4.86,32.01
2022-01,B,95,5.28,33.48
2022-02,B,95,8.22,43.77
2022-03,B,95,4.22,29.77
2022-04,B,95,4.73,31.55
2022-05,B,95,3.98,28.93
2022-06,B,95,8.62,45.17
2022-07,B,95,8.4,44.4
2022-08,B,95,7.82,42.37
2022-09,B,95,5.66,34.81
2022-10,B,95,4.26,29.91
2022-11,B,95,3.83,28.41
2022-12,B,95,6.12,36.42
2023-01,B,95,4.76,31.66
2023-02,B,95,8.77,45.7
2023-03,B,95,8.55,44.93
2023-04,B,95,6.01,36.03
2023-05,B,95,5.31,33.58
2023-06,B,95,7.5,41.25
2023-07,B,95,6.94,39.29
2023-08,B,95,5.6,34.6
2023-09,B,95,5.25,33.38
2023-10,B,95,8.61,45.13
2023-11,B,95,9.25,47.38
2023-12,B,95,4.6,31.1
2024-01,B,95,4.24,29.84
2024-02,B,95,6.14,36.49
2024-03,B,95,5.37,33.8
2024-04,B,95,8.03,43.1
2024-05,B,95,4.47,30.64
2024-06,B,95,6.65,38.28
2024-07,B,95,3.95,28.83
2024-08,B,95,6.66,38.31
2024-09,B,95,8.46,44.61
2024-10,B,95,7.93,42.75
2024-11,B,95,4.37,30.3
2024-12,B,95,8.17,43.59
2022-01,B,96,12.93,64.65
2022-02,B,96,11.83,59.15
2022-03,B,96,9.96,49.86
2022-04,B,96,8.75,45.62
2022-05,B,96,13.11,65.55
2022-06,B,96,9.35,47.73
2022-07,B,96,18.61,93.05
2022-08,B,96,10.3,51.5
2022-09,B,96,13.64,68.2
2022-10,B,96,10.34,51.7
2022-11,B,96,14.67,73.35
2022-12,B,96,14.52,72.6
2023-01,B,96,12.58,62.9
2023-02,B,96,11.85,59.25
2023-03,B,96,9.89,49.62
2023-04,B,96,12.34,61.7
2023-05,B,96,13.97,69.85
2023-06,B,96,14.67,73.35
2023-07,B,96,18.07,90.35
2023-08,B,96,10.29,51.45
2023-09,B,96,13.58,67.9
2023-10,B,96,12.62,63.1
2023-11,B,96,12.53,62.65
2023-12,B,96,13.96,69.8
2024-01,B,96,12.61,63.05
2024-02,B,96,9.55,48.43
2024-03,B,96,13.96,69.8
2024-04,B,96,10.82,54.1
2024-05,B,96,15.2,76.0
2024-06,B,96,14.45,72.25
2024-07,B,96,15.05,75.25
2024-08,B,96,10.36,51.8
2024-09,B,96,14.67,73.35
2024-10,B,96,10.77,53.85
2024-11,B,96,9.08,46.78
2024-12,B,96,8.75,45.62
2022-01,B,97,38.91,241.82
2022-02,B,97,42.57,269.27
2022-03,B,97,53.5,351.25
2022-04,B,97,56.28,372.1
2022-05,B,97,39.75,248.12
2022-06,B,97,39.6,247.0
2022-07,B,97,30.61,179.57
2022-08,B,97,42.59,269.43
2022-09,B,97,57.87,384.02
2022-10,B,97,56.97,377.27
2022-11,B,97,60.28,402.1
2022-12,B,97,40.46,253.45
2023-01,B,97,35.46,215.95
2023-02,B,97,39.89,249.18
2023-03,B,97,33.76,203.2
2023-04,B,97,32.82,196.15
2023-05,B,97,37.71,232.83
2023-06,B,97,40.78,255.85
2023-07,B,97,49.93,324.48
2023-08,B,97,49.38,320.35
2023-09,B,97,56.78,375.85
2023-10,B,97,48.65,314.88
2023-11,B,97,32.93,196.97
2023-12,B,97,54.24,356.8
2024-01,B,97,50.86,331.45
2024-02,B,97,44.15,281.12
2024-03,B,97,34.95,212.13
2024-04,B,97,55.41,365.57
2024-05,B,97,49.27,319.53
2024-06,B,97,31.42,185.65
2024-07,B,97,33.1,198.25
2024-08,B,97,54.85,361.38
2024-09,B,97,43.56,276.7
2024-10,B,97,52.58,344.35
2024-11,B,97,57.97,384.77
2024-12,B,97,36.4,223.0
2022-01,B,98,12.81,64.05
2022-02,B,98,14.47,72.35
2022-03,B,98,13.12,65.6
2022-04,B,98,11.7,58.5
2022-05,B,98,14.2,71.0
2022-06,B,98,14.02,70.1
2022-07,B,98,13.49,67.45
2022-08,B,98,13.82,69.1
2022-09,B,98,12.77,63.85
2022-10,B,98,11.94,59.7
2022-11,B,98,10.74,53.7
2022-12,B,98,11.19,55.95
2023-01,B,98,10.04,50.2
2023-02,B,98,10.33,51.65
2023-03,B,98,10.47,52.35
2023-04,B,98,12.32,61.6
2023-05,B,98,13.05,65.25
2023-06,B,98,12.0,60.0
2023-07,B,98,14.88,74.4
2023-08,B,98,11.27,56.35
2023-09,B,98,14.69,73.45
2023-10,B,98,14.62,73.1
2023-11,B,98,12.37,61.85
2023-12,B,98,12.64,63.2
2024-01,B,98,11.16,55.8
2024-02,B,98,14.76,73.8
2024-03,B,98,12.41,62.05
2024-04,B,98,12.18,60.9
2024-05,B,98,11.87,59.35
2024-06,B,98,14.27,71.35
2024-07,B,98,17.12,85.6
2024-08,B,98,13.99,69.95
2024-09,B,98,8.99,46.47
2024-10,B,98,9.81,49.34
2024-11,B,98,14.32,71.6
2024-12,B,98,9.36,47.76
2022-01,B,99,9.11,46.88
2022-02,B,99,12.46,62.3
2022-03,B,99,9.5,48.25
2022-04,B,99,14.61,73.05
2022-05,B,99,13.27,66.35
2022-06,B,99,12.99,64.95
2022-07,B,99,12.37,61.85
2022-08,B,99,10.98,54.9
2022-09,B,99,12.75,63.75
2022-10,B,99,10.59,52.95
2022-11,B,99,12.93,64.65
2022-12,B,99,9.75,49.12
2023-01,B,99,11.22,56.1
2023-02,B,99,13.74,68.7
2023-03,B,99,10.01,50.05
2023-04,B,99,12.31,61.55
2023-05,B,99,13.59,67.95
2023-06,B,99,11.37,56.85
2023-07,B,99,16.85,84.25
2023-08,B,99,13.08,65.4
2023-09,B,99,11.11,55.55
2023-10,B,99,10.26,51.3
2023-11,B,99,13.7,68.5
2023-12,B,99,12.85,64.25
2024-01,B,99,8.71,45.48
2024-02,B,99,12.18,60.9
2024-03,B,99,11.2,56.0
2024-04,B,99,12.1,60.5
2024-05,B,99,13.58,67.9
2024-06,B,99,11.39,56.95
2024-07,B,99,15.43,77.15
2024-08,B,99,11.61,58.05
2024-09,B,99,12.83,64.15
2024-10,B,99,8.99,46.47
2024-11,B,99,11.32,56.6
2024-12,B,99,14.63,73.15
2022-01,B,100,8.31,44.09
2022-02,B,100,4.38,30.33
2022-03,B,100,5.28,33.48
2022-04,B,100,4.03,29.11
2022-05,B,100,5.1,32.85
2022-06,B,100,6.94,39.29
2022-07,B,100,6.69,38.42
2022-08,B,100,8.59,45.06
2022-09,B,100,8.52,44.82
2022-10,B,100,7.98,42.93
2022-11,B,100,7.36,40.76
2022-12,B,100,4.96,32.36
2023-01,B,100,8.2,43.7
2023-02,B,100,4.13,29.45
2023-03,B,100,4.1,29.35
2023-04,B,100,8.9,46.15
2023-05,B,100,4.8,31.8
2023-06,B,100,7.71,41.98
2023-07,B,100,4.29,30.02
2023-08,B,100,8.37,44.3
2023-09,B,100,7.54,41.39
2023-10,B,100,6.26,36.91
2023-11,B,100,7.85,42.47
2023-12,B,100,4.96,32.36
2024-01,B,100,6.97,39.39
2024-02,B,100,7.05,39.67
2024-03,B,100,8.76,45.66
2024-04,B,100,7.4,40.9
2024-05,B,100,6.44,37.54
2024-06,B,100,6.73,38.55
2024-07,B,100,8.01,43.03
2024-08,B,100,4.48,30.68
2024-09,B,100,4.87,32.05
2024-10,B,100,4.37,30.3
2024-11,B,100,8.19,43.66
2024-12,B,100,7.64,41.74
2022-01,B,101,14.93,74.65
2022-02,B,101,9.63,48.71
2022-03,B,101,10.98,54.9
2022-04,B,101,10.43,52.15
2022-05,B,101,12.88,64.4
2022-06,B,101,14.81,74.05
2022-07,B,101,14.01,70.05
2022-08,B,101,12.21,61.05
2022-09,B,101,9.91,49.69
2022-10,B,101,10.41,52.05
2022-11,B,101,9.82,49.37
2022-12,B,101,10.56,52.8
2023-01,B,101,12.01,60.05
2023-02,B,101,12.67,63.35
2023-03,B,101,9.83,49.41
2023-04,B,101,13.2,66.0
2023-05,B,101,14.88,74.4
2023-06,B,101,12.5,62.5
2023-07,B,101,11.38,56.9
2023-08,B,101,11.92,59.6
2023-09,B,101,10.59,52.95
2023-10,B,101,14.45,72.25
2023-11,B,101,11.74,58.7
2023-12,B,101,10.32,51.6
2024-01,B,101,11.75,58.75
2024-02,B,101,9.87,49.54
2024-03,B,101,13.08,65.4
2024-04,B,101,10.36,51.8
2024-05,B,101,14.38,71.9
2024-06,B,101,13.25,66.25
2024-07,B,101,14.9,74.5
2024-08,B,101,14.51,72.55
2024-09,B,101,13.25,66.25
2024-10,B,101,15.04,75.2
2024-11,B,101,11.92,59.6
2024-12,B,101,12.03,60.15
2022-01,B,102,13.89,69.45
2022-02,B,102,13.94,69.7
2022-03,B,102,11.19,55.95
2022-04,B,102,9.18,47.13
2022-05,B,102,12.7,63.5
2022-06,B,102,14.77,73.85
2022-07,B,102,14.58,72.9
2022-08,B,102,14.58,72.9
2022-09,B,102,11.36,56.8
2022-10,B,102,9.27,47.45
2022-11,B,102,10.2,51.0
2022-12,B,102,10.77,53.85
2023-01,B,102,10.74,53.7
2023-02,B,102,10.41,52.05
2023-03,B,102,12.67,63.35
2023-04,B,102,10.84,54.2
2023-05,B,102,13.5,67.5
2023-06,B,102,11.68,58.4
2023-07,B,102,17.29,86.45
2023-08,B,102,10.42,52.1
2023-09,B,102,12.72,63.6
2023-10,B,102,10.7,53.5
2023-11,B,102,12.37,61.85
2023-12,B,102,9.93,49.75
2024-01,B,102,9.99,49.97
2024-02,B,102,14.18,70.9
2024-03,B,102,9.46,48.11
2024-04,B,102,14.65,73.25
2024-05,B,102,12.89,64.45
2024-06,B,102,14.92,74.6
2024-07,B,102,15.22,76.1
2024-08,B,102,13.55,67.75
2024-09,B,102,14.03,70.15
2024-10,B,102,10.01,50.05
2024-11,B,102,10.53,52.65
2024-12,B,102,10.38,51.9
2022-01,B,103,12.72,63.6
2022-02,B,103,11.22,56.1
2022-03,B,103,11.15,55.75
2022-04,B,103,12.14,60.7
2022-05,B,103,13.17,65.85
2022-06,B,103,12.76,63.8
2022-07,B,103,13.61,68.05
2022-08,B,103,11.98,59.9
2022-09,B,103,9.39,47.87
2022-10,B,103,9.31,47.59
2022-11,B,103,9.79,49.27
2022-12,B,103,12.75,63.75
2023-01,B,103,11.03,55.15
2023-02,B,103,10.78,53.9
2023-03,B,103,14.18,70.9
2023-04,B,103,14.28,71.4
2023-05,B,103,9.74,49.09
2023-06,B,103,11.94,59.7
2023-07,B,103,13.46,67.3
2023-08,B,103,15.22,76.1
2023-09,B,103,14.99,74.95
2023-10,B,103,9.59,48.56
2023-11,B,103,10.63,53.15
2023-12,B,103,13.01,65.05
2024-01,B,103,11.98,59.9
2024-02,B,103,10.7,53.5
2024-03,B,103,9.07,46.75
2024-04,B,103,11.7,58.5
2024-05,B,103,11.55,57.75
2024-06,B,103,12.5,62.5
2024-07,B,103,17.16,85.8
2024-08,B,103,10.55,52.75
2024-09,B,103,13.71,68.55
2024-10,B,103,12.81,64.05
